optimizer,loss,top1,seconds,state_mb,device
adamw,0.017368897795677185,0.46666666865348816,0.48344137499225326,0.5528411865234375,mps
sgd,0.5036713480949402,0.30000001192092896,0.30551479099085554,0.27640533447265625,mps
rmsprop,0.003527904860675335,0.4000000059604645,0.35373154198168777,0.5528411865234375,mps
