optimizer,loss,top1,seconds,state_mb,device
adamw,0.014530680142343044,0.46666666865348816,0.4178856250073295,0.5528411865234375,mps
sgd,0.48561573028564453,0.3333333432674408,0.30418712500249967,0.27640533447265625,mps
rmsprop,0.024133706465363503,0.5,0.36137958301696926,0.5528411865234375,mps
