optimizer,loss,top1,seconds,state_mb,device
adamw,0.007979360409080982,0.5,0.45365208300063387,0.5528411865234375,mps
sgd,0.4254054129123688,0.30000001192092896,0.3035174160031602,0.27640533447265625,mps
rmsprop,0.0012508772779256105,0.3333333432674408,0.3552092080062721,0.5528411865234375,mps
