optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.024192409589886665,0.96337890625,2.7453615000122227,0.8077239990234375,0.0,mps,mnist
fanosv2fast,0.008115450851619244,0.9658203125,4.659236042003613,0.8076934814453125,0.0,mps,mnist
