optimizer,loss,top1,seconds,state_mb,device
adamw,0.017654884606599808,0.4000000059604645,0.31760587499593385,0.5528411865234375,cpu
sgd,0.5296660661697388,0.3333333432674408,0.249799790995894,0.27640533447265625,cpu
rmsprop,0.018934890627861023,0.46666666865348816,0.2857993749930756,0.5528411865234375,cpu
