optimizer,loss,top1,seconds,state_mb,device
adamw,0.025927165523171425,0.4333333373069763,0.30567470799724106,0.5528411865234375,cpu
sgd,0.5267099738121033,0.3333333432674408,0.24333587499859277,0.27640533447265625,cpu
rmsprop,0.00929068773984909,0.4333333373069763,0.2782161250070203,0.5528411865234375,cpu
