optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device
adamw,0.00028566407854668796,0.988953025477707,62.27114212499873,0.8077239990234375,0.0,cpu
sgd,0.015189820900559425,0.9699442675159236,60.73998854101228,0.40384674072265625,0.0,cpu
rmsprop,0.0011420216178521514,0.9857683121019108,62.62412945799588,0.8077239990234375,0.0,cpu
