optimizer,loss,top1,seconds,state_mb,device
adamw,0.02178840897977352,0.2666666805744171,0.31462858300074004,0.5528411865234375,cpu
sgd,0.48475217819213867,0.36666667461395264,0.24876695798593573,0.27640533447265625,cpu
rmsprop,0.018149225041270256,0.3333333432674408,0.2863453329919139,0.5528411865234375,cpu
