optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.04380914568901062,0.9677734375,3.012009375001071,0.8077239990234375,0.0,mps,mnist
fanosv2fast,0.03486841171979904,0.974609375,4.5420879169832915,0.8076934814453125,0.0,mps,mnist
