optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.014923041686415672,0.96044921875,2.698938042012742,0.8077239990234375,0.0,mps,mnist
fanosv2fast,0.01635379157960415,0.96728515625,5.053698707983131,0.8076934814453125,0.0,mps,mnist
