optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.014923041686415672,0.96044921875,3.048005458986154,0.8077239990234375,0.0,mps,mnist
fanosv2,0.01564970053732395,0.97119140625,6.267959833989153,0.8076934814453125,0.0,mps,mnist
fanosv2fast,0.009840086102485657,0.97119140625,5.012983833003091,0.8076934814453125,0.0,mps,mnist
