optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.1302735060453415,0.958984375,2.8967042500153184,0.8077239990234375,0.0,mps,mnist
fanosv2,0.1490386575460434,0.966796875,6.647370916994987,0.8076934814453125,0.0,mps,mnist
fanosv2fast,0.07739633321762085,0.966796875,5.592721207998693,0.8076934814453125,0.0,mps,mnist
