optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,1.1760015487670898,0.51953125,3.493121000006795,1.0442962646484375,0.0,mps,cifar10
fanosv2fast,1.16586172580719,0.51416015625,5.505665667005815,1.0442657470703125,0.0,mps,cifar10
