optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.21104569733142853,0.86279296875,2.891493959003128,0.8077239990234375,0.0,mps,fashionmnist
fanosv2,0.10116665065288544,0.892578125,6.501798083016183,0.8076934814453125,0.0,mps,fashionmnist
fanosv2fast,0.0971103236079216,0.88720703125,5.427581083000405,0.8076934814453125,0.0,mps,fashionmnist
