task,optimizer,config,n,top1_mean,top1_std,top1_best,top1_worst,loss_mean,loss_std,loss_best,loss_worst,seconds_mean,state_mb_mean,delta_top1_vs_adamw,delta_seconds_pct_vs_adamw
vision,fanosv2,low_lr,5,0.9895103503184713,0.0012322290723949946,0.9907444267515924,0.9877587579617835,0.0012610241698894243,0.0024480075070713943,7.4466338446654845e-06,0.005619751289486885,36.43960874180193,0.8076934814453125,0.0023885350318471055,130.81849968312468
vision,fanosv2,auto,5,0.9890127388535032,0.0019649037929874292,0.9905453821656051,0.9855692675159236,0.019262191958114273,0.04187524970162742,3.2372434361604974e-05,0.09416893869638443,37.77570197460591,0.8076934814453125,0.0018909235668789215,139.28168153608496
vision,fanosv2,auto_fast_sync,5,0.9871616242038217,0.0021996453130275276,0.9894506369426752,0.9841759554140127,0.003985928324982524,0.007897375247186051,3.914948320016265e-05,0.01808200590312481,18.122439717000816,0.8076934814453125,3.980891719745916e-05,14.792515356440983
vision,adamw,baseline,5,0.9871218152866242,0.0018546961278282593,0.988953025477707,0.9845740445859873,0.003925979591440409,0.0041617611890349395,0.0005358991329558194,0.00918565783649683,15.787126591597916,0.8077239990234375,0.0,0.0
vision,rmsprop,baseline,5,0.981687898089172,0.003555049979994396,0.9846735668789809,0.9755175159235668,0.018505360803101212,0.03639066877929128,0.00031882530311122537,0.08352378010749817,15.6006170833949,0.8077239990234375,-0.0054339171974522316,-1.1814024998208288
vision,sgd,baseline,5,0.9668789808917198,0.002378561981893265,0.9694466560509554,0.9644705414012739,0.04580117128789425,0.019433698760496065,0.015123797580599785,0.0690312534570694,13.791850233194419,0.40384674072265625,-0.020242834394904485,-12.638628991962387
