optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.0010201481636613607,0.9885549363057324,15.914953708997928,0.8077239990234375,0.0,mps,mnist
sgd,0.015123797580599785,0.9692476114649682,13.56099174998235,0.40384674072265625,0.0,mps,mnist
rmsprop,0.00031882530311122537,0.9830812101910829,15.561722999991616,0.8077239990234375,0.0,mps,mnist
