optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.506356418132782,0.9030652866242038,14.939727791992482,0.8077239990234375,0.0,mps,fashionmnist
sgd,0.793857216835022,0.8338972929936306,13.073486749999574,0.40384674072265625,0.0,mps,fashionmnist
rmsprop,0.5362995266914368,0.8820660828025477,14.644330583003466,0.8077239990234375,0.0,mps,fashionmnist
