optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,1.4454479217529297,0.5234375,3.6975279999896884,1.0442962646484375,0.0,mps,cifar10
fanosv2fast,1.427828073501587,0.51318359375,5.932618041988462,1.0442657470703125,0.0,mps,cifar10
