optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.0011926799779757857,0.9858678343949044,16.200575499999104,0.8077239990234375,0.0,mps,mnist
sgd,0.0690312534570694,0.9644705414012739,14.437815665995004,0.40384674072265625,0.0,mps,mnist
rmsprop,0.005189983174204826,0.9755175159235668,16.01412837501266,0.8077239990234375,0.0,mps,mnist
