optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,1.1760015487670898,0.51953125,3.533477374992799,1.0442962646484375,0.0,mps,cifar10
fanosv2fast,1.2173939943313599,0.52490234375,5.623819959000684,1.0442657470703125,0.0,mps,cifar10
