optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,1.4454479217529297,0.5234375,3.6127957919961773,1.0442962646484375,0.0,mps,cifar10
fanosv2fast,1.4678640365600586,0.48095703125,5.561796374997357,1.0442657470703125,0.0,mps,cifar10
