optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.5451738834381104,0.84130859375,2.780410249979468,0.8077239990234375,0.0,mps,fashionmnist
fanosv2fast,0.4724673628807068,0.8505859375,4.78579512500437,0.8076934814453125,0.0,mps,fashionmnist
