optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.19201970100402832,0.87890625,2.7051442909869365,0.8077239990234375,0.0,mps,fashionmnist
fanosv2fast,0.14681564271450043,0.89208984375,4.7134904580016155,0.8076934814453125,0.0,mps,fashionmnist
