optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.21104569733142853,0.86279296875,3.0472026669885963,0.8077239990234375,0.0,mps,fashionmnist
fanosv2fast,0.1109614223241806,0.8837890625,3.968246332980925,0.8076934814453125,0.0,mps,fashionmnist
