optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.3305410146713257,0.8671875,2.8018783339939546,0.8077239990234375,0.0,mps,fashionmnist
fanosv2fast,0.33164703845977783,0.87255859375,4.219293917005416,0.8076934814453125,0.0,mps,fashionmnist
