optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.9657109379768372,0.50244140625,3.772311709006317,1.0442962646484375,0.0,mps,cifar10
fanosv2,0.9017938375473022,0.53173828125,6.568813249992672,1.0442657470703125,0.0,mps,cifar10
fanosv2fast,0.9976030588150024,0.5244140625,5.7736023330071475,1.0442657470703125,0.0,mps,cifar10
