optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.014923041686415672,0.96044921875,2.64051962501253,0.8077239990234375,0.0,mps,mnist
fanosv2fast,0.005572971887886524,0.966796875,3.640545500005828,0.8076934814453125,0.0,mps,mnist
