optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.5451738834381104,0.84130859375,2.6734627499827184,0.8077239990234375,0.0,mps,fashionmnist
fanosv2fast,0.5406205654144287,0.875,4.233185999997659,0.8076934814453125,0.0,mps,fashionmnist
