optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.19201970100402832,0.87890625,2.735784499993315,0.8077239990234375,0.0,mps,fashionmnist
fanosv2fast,0.16598111391067505,0.88671875,5.368381750013214,0.8076934814453125,0.0,mps,fashionmnist
