optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.5451738834381104,0.84130859375,2.653981124982238,0.8077239990234375,0.0,mps,fashionmnist
fanosv2fast,0.5137360095977783,0.8671875,5.483279665990267,0.8076934814453125,0.0,mps,fashionmnist
