optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.21104569733142853,0.86279296875,3.7431619160051923,0.8077239990234375,0.0,mps,fashionmnist
fanosv2fast,0.12767533957958221,0.89453125,5.629222374991514,0.8076934814453125,0.0,mps,fashionmnist
