optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device
adamw,0.0006778121460229158,0.9897492038216561,63.82431170799828,0.8077239990234375,0.0,cpu
sgd,0.16260115802288055,0.9665605095541401,63.51430345799599,0.40384674072265625,0.0,cpu
rmsprop,0.0014261752367019653,0.9814888535031847,66.49612187499588,0.8077239990234375,0.0,cpu
