optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device
adamw,0.04273740574717522,0.988953025477707,70.22840079099115,0.8077239990234375,0.0,cpu
sgd,0.19260509312152863,0.9688495222929936,63.01156512499438,0.40384674072265625,0.0,cpu
rmsprop,0.1667443960905075,0.9827826433121019,65.87494233300094,0.8077239990234375,0.0,cpu
