task,optimizer,seed,final_loss,metric,seconds,state_mb,status
rosenbrock100,fanosv2,0,89.77647399902344,9.477108001708984,0.10630574999959208,0.000762939453125,ok
rosenbrock100,adamw,0,7587.72705078125,11.331255912780762,0.07607812499918509,0.000766754150390625,ok
rosenbrock100,sgd,0,nan,nan,0.07037254200258758,0.0003814697265625,nonfinite
rosenbrock100,rmsprop,0,94.98020935058594,9.746788024902344,0.06858570799522568,0.000766754150390625,ok
rosenbrock100,fanosv2,1,84.99887084960938,9.224068641662598,0.09041737500228919,0.000762939453125,ok
rosenbrock100,adamw,1,4919.06298828125,10.749091148376465,0.07181741599924862,0.000766754150390625,ok
rosenbrock100,sgd,1,70.39640045166016,8.405768394470215,0.06808241599355824,0.0003814697265625,ok
rosenbrock100,rmsprop,1,92.6950912475586,9.629003524780273,0.07419166699401103,0.000766754150390625,ok
ill_conditioned_quadratic,fanosv2,0,1.5498125553131104,0.03949316218495369,0.0769943330087699,0.00390625,ok
ill_conditioned_quadratic,adamw,0,0.04788607731461525,0.03767896816134453,0.051313458010554314,0.003910064697265625,ok
ill_conditioned_quadratic,sgd,0,0.8313952684402466,10.307947158813477,0.040531333012040704,0.001953125,ok
ill_conditioned_quadratic,rmsprop,0,0.2812962532043457,0.07114923745393753,0.046946792004746385,0.003910064697265625,ok
ill_conditioned_quadratic,fanosv2,1,1.1757386922836304,0.07200639694929123,0.07819633399776649,0.00390625,ok
ill_conditioned_quadratic,adamw,1,0.0020428888965398073,0.004629220813512802,0.05052554199937731,0.003910064697265625,ok
ill_conditioned_quadratic,sgd,1,1.0380088090896606,9.89641284942627,0.042010458011645824,0.001953125,ok
ill_conditioned_quadratic,rmsprop,1,0.2019992172718048,0.06859119236469269,0.04775833299208898,0.003910064697265625,ok
noisy_small_regression,fanosv2,0,0.01437196135520935,0.04490360617637634,0.2775113340030657,0.00879669189453125,ok
noisy_small_regression,adamw,0,0.011465102434158325,0.049835335463285446,0.14635895800893195,0.008819580078125,ok
noisy_small_regression,sgd,0,0.42631101608276367,0.43481507897377014,0.10294604099181015,0.004398345947265625,ok
noisy_small_regression,rmsprop,0,0.0003437231935095042,0.06292314827442169,0.13082108300295658,0.008819580078125,ok
noisy_small_regression,fanosv2,1,0.003636868204921484,0.047750938683748245,0.27477637500851415,0.00879669189453125,ok
noisy_small_regression,adamw,1,0.004999739583581686,0.04671330004930496,0.13898708400665782,0.008819580078125,ok
noisy_small_regression,sgd,1,0.39965885877609253,0.45740652084350586,0.10318037499382626,0.004398345947265625,ok
noisy_small_regression,rmsprop,1,0.0004097447090316564,0.053187742829322815,0.12647249999281485,0.008819580078125,ok
ode_exp_fit,fanosv2,0,0.00011548630573088303,0.004999041557312012,0.07048020900401752,7.62939453125e-06,ok
ode_exp_fit,adamw,0,0.00011548630573088303,0.004999399185180664,0.05069270900276024,1.1444091796875e-05,ok
ode_exp_fit,sgd,0,0.00012434534437488765,0.02391064167022705,0.04161141700751614,3.814697265625e-06,ok
ode_exp_fit,rmsprop,0,0.0001163532433565706,0.003140091896057129,0.04788854200160131,1.1444091796875e-05,ok
ode_exp_fit,fanosv2,1,0.00010845669748960063,0.006747007369995117,0.06654441700084135,7.62939453125e-06,ok
ode_exp_fit,adamw,1,0.0001084566829376854,0.006746888160705566,0.04914662500959821,1.1444091796875e-05,ok
ode_exp_fit,sgd,1,0.00011812450975412503,0.013194084167480469,0.04137708299094811,3.814697265625e-06,ok
ode_exp_fit,rmsprop,1,0.00011577186523936689,0.004291415214538574,0.0483873329940252,1.1444091796875e-05,ok
poisson_pinn_1d,fanosv2,0,0.028432782739400864,0.00014768584514968097,0.5771339999919292,0.00879669189453125,ok
poisson_pinn_1d,adamw,0,0.004137455951422453,2.8344746283437416e-07,0.42233437500544824,0.008819580078125,ok
poisson_pinn_1d,sgd,0,0.006491587031632662,3.0233931624934485e-07,0.3930939169949852,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,0,0.0002533943043090403,2.455743378959596e-05,0.39661829099350143,0.008819580078125,ok
poisson_pinn_1d,fanosv2,1,0.010945351794362068,0.0025633980985730886,0.5606445830053417,0.00879669189453125,ok
poisson_pinn_1d,adamw,1,0.002683036495000124,4.052511570762363e-08,0.4143820000026608,0.008819580078125,ok
poisson_pinn_1d,sgd,1,0.0034890533424913883,6.430693844095003e-08,0.39957262499956414,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,1,0.0083682332187891,0.0017491942271590233,0.44900183301069774,0.008819580078125,ok
sequence_memory,fanosv2,0,2.7846508601214737e-06,1.0,3.3075470000039786,0.0092926025390625,ok
sequence_memory,adamw,0,0.0002303405781276524,1.0,3.082646458002273,0.00931549072265625,ok
sequence_memory,sgd,0,0.6887397170066833,0.546875,2.997598082991317,0.00464630126953125,ok
sequence_memory,rmsprop,0,0.6679231524467468,0.5390625,2.986918583002989,0.00931549072265625,ok
sequence_memory,fanosv2,1,2.7026944735553116e-06,1.0,3.124507000000449,0.0092926025390625,ok
sequence_memory,adamw,1,3.673067476483993e-05,1.0,3.139579499998945,0.00931549072265625,ok
sequence_memory,sgd,1,0.6869258284568787,0.5546875,3.0885237910115393,0.00464630126953125,ok
sequence_memory,rmsprop,1,0.6872578263282776,0.5546875,3.1370181249949383,0.00931549072265625,ok
