task,optimizer,seed,final_loss,metric,seconds,state_mb,status
sequence_memory,fanosv2,0,2.2524713131133467e-05,1.0,4.15479441700154,0.0092926025390625,ok
sequence_memory,adamw,0,0.0002303405781276524,1.0,3.8492893330112565,0.00931549072265625,ok
sequence_memory,sgd,0,0.6887397170066833,0.546875,3.5875072499911766,0.00464630126953125,ok
sequence_memory,rmsprop,0,0.6679231524467468,0.5390625,3.6321434999990743,0.00931549072265625,ok
sequence_memory,fanosv2,1,1.8562017430667765e-05,1.0,3.854708667000523,0.0092926025390625,ok
sequence_memory,adamw,1,3.673067476483993e-05,1.0,3.6452673750027316,0.00931549072265625,ok
sequence_memory,sgd,1,0.6869258284568787,0.5546875,3.5767139170056907,0.00464630126953125,ok
sequence_memory,rmsprop,1,0.6872578263282776,0.5546875,3.622379833002924,0.00931549072265625,ok
sequence_memory,fanosv2,2,1.9953384253312834e-05,1.0,3.8222660410101525,0.0092926025390625,ok
sequence_memory,adamw,2,4.809792517335154e-05,1.0,3.648746791004669,0.00931549072265625,ok
sequence_memory,sgd,2,0.6886942982673645,0.546875,3.571871292006108,0.00464630126953125,ok
sequence_memory,rmsprop,2,0.687232494354248,0.546875,3.65098391698848,0.00931549072265625,ok
