task,optimizer,n,loss_mean,metric_mean,seconds_mean,state_mb_mean,ok
poisson_pinn_1d,fanosv2,3,0.005273902012656133,2.3077172765321544e-07,0.6900104859960265,0.004398345947265625,3
sequence_memory,fanosv2,3,0.6881648302078247,0.5494791666666666,4.923426861001644,0.00464630126953125,3
