task,optimizer,n,loss_mean,metric_mean,seconds_mean,state_mb_mean,ok
sequence_memory,fanosv2,3,2.054072501778137e-05,1.0,4.199200874669866,0.0092926025390625,3
sequence_memory,adamw,3,0.00010505639268861462,1.0,4.0726877640020875,0.00931549072265625,3
sequence_memory,sgd,3,0.6881199479103088,0.5494791666666666,3.9644715136673767,0.00464630126953125,3
sequence_memory,rmsprop,3,0.6808044910430908,0.546875,3.9707946386624826,0.00931549072265625,3
