task,optimizer,seed,final_loss,metric,seconds,state_mb,status
poisson_pinn_1d,fanosv2,0,28.03033447265625,0.17574018239974976,0.7484277079929598,0.00879669189453125,ok
poisson_pinn_1d,adamw,0,0.004137455951422453,2.8344746283437416e-07,0.5218661660037469,0.008819580078125,ok
poisson_pinn_1d,sgd,0,0.006491587031632662,3.0233931624934485e-07,0.4595699589990545,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,0,0.0002533943043090403,2.455743378959596e-05,0.5068376670096768,0.008819580078125,ok
poisson_pinn_1d,fanosv2,1,34.52165603637695,0.23673143982887268,0.7141277079936117,0.00879669189453125,ok
poisson_pinn_1d,adamw,1,0.002683036495000124,4.052511570762363e-08,0.5361885000020266,0.008819580078125,ok
poisson_pinn_1d,sgd,1,0.0034890533424913883,6.430693844095003e-08,0.46013054200739134,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,1,0.0083682332187891,0.0017491942271590233,0.5048092500073835,0.008819580078125,ok
poisson_pinn_1d,fanosv2,2,29.926342010498047,0.16503676772117615,0.7221894590038573,0.00879669189453125,ok
poisson_pinn_1d,adamw,2,0.004667202476412058,1.3484122973750345e-07,0.530724750002264,0.008819580078125,ok
poisson_pinn_1d,sgd,2,0.0022747828625142574,5.133021474534871e-08,0.4597883750102483,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,2,0.0027643018402159214,0.0003262076643295586,0.5161214580002706,0.008819580078125,ok
