optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
fanosv2,2.287757158279419,0.103515625,0.26008595900202636,0.8076934814453125,0.0,cpu,fashionmnist
adamw,2.175389528274536,0.48828125,0.22594329199637286,0.8077239990234375,0.0,cpu,fashionmnist
