task,optimizer,n,loss_mean,metric_mean,seconds_mean,state_mb_mean,ok
rosenbrock100,fanosv2,2,16377.65234375,12.965366840362549,0.0376403125046636,0.000762939453125,2
rosenbrock100,adamw,2,22649.2978515625,13.380500316619873,0.02641770799527876,0.000766754150390625,2
poisson_pinn_1d,fanosv2,2,0.01432019891217351,0.0007599200689583085,0.1961479169985978,0.00879669189453125,2
poisson_pinn_1d,adamw,2,0.018716289196163416,6.872296125948196e-06,0.14104297899757512,0.008819580078125,2
sequence_memory,fanosv2,2,0.3434886844479479,0.77734375,0.9812404379990767,0.0092926025390625,2
sequence_memory,adamw,2,0.0010085385001730174,1.0,0.9198232709895819,0.00931549072265625,2
