optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
fanosv2,2.283489465713501,0.103515625,0.27787591599917505,0.8076934814453125,0.0,cpu,fashionmnist
adamw,2.0017471313476562,0.376953125,0.24037875000794884,0.8077239990234375,0.0,cpu,fashionmnist
