task,optimizer,n,loss_mean,metric_mean,seconds_mean,state_mb_mean,ok
poisson_pinn_1d,fanosv2,5,0.000548728188732639,6.48559312921293e-09,1.135889233200578,0.00879669189453125,5
poisson_pinn_1d,adamw,5,0.001193278271239251,1.8634080056756375e-08,0.8436791083979187,0.008819580078125,5
poisson_pinn_1d,sgd,5,0.00288282698020339,5.138195504628129e-08,0.7629611167998519,0.004398345947265625,5
poisson_pinn_1d,rmsprop,5,0.008942463202401996,0.0005823531631904188,0.826252125002793,0.008819580078125,5
