optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.04380914568901062,0.9677734375,2.670281625003554,0.8077239990234375,0.0,mps,mnist
fanosv2fast,0.04969363659620285,0.9716796875,5.4770463749882765,0.8076934814453125,0.0,mps,mnist
