optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.014923041686415672,0.96044921875,2.713370874989778,0.8077239990234375,0.0,mps,mnist
fanosv2fast,0.04220208525657654,0.9609375,5.464633292023791,0.8076934814453125,0.0,mps,mnist
