optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,2.0017471313476562,0.376953125,0.23651441700349096,0.8077239990234375,0.0,cpu,fashionmnist
sgd,2.2882072925567627,0.103515625,0.21902124999905936,0.40384674072265625,0.0,cpu,fashionmnist
rmsprop,0.9815734028816223,0.642578125,0.22461425000801682,0.8077239990234375,0.0,cpu,fashionmnist
