task,optimizer,config,n,top1_mean,top1_std,top1_best,top1_worst,loss_mean,loss_std,loss_best,loss_worst,seconds_mean,state_mb_mean,delta_top1_vs_adamw,delta_seconds_pct_vs_adamw
vision,fanosv2,auto,5,0.6604100318471338,0.005924461040699306,0.6688893312101911,0.6522691082802548,0.9906310081481934,0.14501782023937518,0.8287426829338074,1.196925163269043,41.07707549179904,1.0442657470703125,0.016620222929936368,70.88671502409177
vision,fanosv2,low_lr,5,0.6569466560509555,0.012015024350765962,0.6717754777070064,0.6391321656050956,0.9836942791938782,0.29129351716756424,0.6549962162971497,1.2326207160949707,38.09218129999935,1.0442657470703125,0.013156847133758087,58.469113307704326
vision,adamw,baseline,5,0.6437898089171974,0.007456670859329474,0.6518710191082803,0.633359872611465,0.9818491697311401,0.2753342384459777,0.668621838092804,1.2618324756622314,24.037606133401276,1.0442962646484375,0.0,0.0
vision,fanosv2,vision_sweep_best,5,0.6297173566878981,0.013137055768187174,0.6442078025477707,0.6089769108280255,1.0176201343536377,0.21069874073228506,0.7133368253707886,1.2604420185089111,37.33725944160251,1.0442657470703125,-0.014072452229299315,55.32852661946566
vision,fanosv2,stable,5,0.6261146496815286,0.016835954250172928,0.6518710191082803,0.6050955414012739,0.8792434930801392,0.25612899892786756,0.5599840879440308,1.116347312927246,34.95971340839751,1.0442657470703125,-0.017675159235668758,45.43758315358826
vision,rmsprop,baseline,5,0.48503184713375797,0.0316075814601717,0.5370222929936306,0.4547173566878981,1.5965033054351807,0.24540517646467333,1.4299938678741455,2.026604652404785,26.70424601639679,1.0442962646484375,-0.15875796178343943,11.093616677952408
vision,sgd,baseline,5,0.4512738853503185,0.010933781997614078,0.46865047770700635,0.4427746815286624,1.5537702083587646,0.23916262955366285,1.246449589729309,1.9183887243270874,16.393878033402142,0.5221328735351562,-0.1925159235668789,-31.79904046009743
