task,optimizer,seed,final_loss,metric,seconds,state_mb,status
poisson_pinn_1d,fanosv2,0,0.0008653693366795778,1.170492147650748e-08,10.059058459009975,0.00879669189453125,ok
poisson_pinn_1d,adamw,0,0.0015294027980417013,2.9161189019077938e-08,3.096341249998659,0.008819580078125,ok
poisson_pinn_1d,sgd,0,0.0035222333390265703,8.618086155820492e-08,2.5856322910112794,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,0,0.01085096225142479,0.0003510040114633739,3.098490208009025,0.008819580078125,ok
poisson_pinn_1d,fanosv2,1,0.0007303302409127355,8.482411217869412e-09,9.442203499987954,0.00879669189453125,ok
poisson_pinn_1d,adamw,1,0.0014460436068475246,1.92396392151295e-08,3.149634125002194,0.008819580078125,ok
poisson_pinn_1d,sgd,1,0.003060181625187397,6.009265263173802e-08,2.560888124979101,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,1,0.0005750267300754786,3.9144295442383736e-05,3.0613647909776773,0.008819580078125,ok
poisson_pinn_1d,fanosv2,2,0.0003877746930811554,3.938959824978383e-09,9.647538457997143,0.00879669189453125,ok
poisson_pinn_1d,adamw,2,0.000833950296510011,1.4181404495161587e-08,3.108055583987152,0.008819580078125,ok
poisson_pinn_1d,sgd,2,0.0015370637411251664,2.1644037673240746e-08,2.623990457999753,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,2,0.001389102777466178,0.0001232837967108935,3.0549590409791563,0.008819580078125,ok
poisson_pinn_1d,fanosv2,3,0.00022654775239061564,2.0654455923363457e-09,9.639164209016599,0.00879669189453125,ok
poisson_pinn_1d,adamw,3,0.0009268694557249546,1.5912490880509722e-08,3.088644250005018,0.008819580078125,ok
poisson_pinn_1d,sgd,3,0.0021045964676886797,2.696762280152143e-08,2.5852850830124225,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,3,0.002669180277734995,4.1183076973538846e-05,3.0781902910093777,0.008819580078125,ok
poisson_pinn_1d,fanosv2,4,0.0005312844878062606,6.169307731340723e-09,9.648182790988358,0.00879669189453125,ok
poisson_pinn_1d,adamw,4,0.0012301144888624549,1.464273147178119e-08,3.129490082996199,0.008819580078125,ok
poisson_pinn_1d,sgd,4,0.004190046340227127,6.220351167485205e-08,2.5464486660202965,0.004398345947265625,ok
poisson_pinn_1d,rmsprop,4,0.009567100554704666,0.0005842767423018813,3.047233791992767,0.008819580078125,ok
