optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.0011926799779757857,0.9858678343949044,16.16834829200525,0.8077239990234375,0.0,mps,mnist
sgd,0.0690312534570694,0.9644705414012739,13.630722542002331,0.40384674072265625,0.0,mps,mnist
rmsprop,0.005189983174204826,0.9755175159235668,14.962159749993589,0.8077239990234375,0.0,mps,mnist
