optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,0.007695512846112251,0.9845740445859873,14.892096458992455,0.8077239990234375,0.0,mps,mnist
sgd,0.04891509190201759,0.9694466560509554,13.427154457996949,0.40384674072265625,0.0,mps,mnist
rmsprop,0.001727108028717339,0.9826831210191083,15.46157441700052,0.8077239990234375,0.0,mps,mnist
