optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,1.2340400218963623,0.5087890625,3.5184085000073537,1.0442962646484375,0.0,mps,cifar10
fanosv2fast,1.2742550373077393,0.53515625,5.296626416005893,1.0442657470703125,0.0,mps,cifar10
