optimizer,loss,top1,seconds,state_mb,peak_gpu_mb,device,dataset
adamw,1.1760015487670898,0.51953125,3.5429281250108033,1.0442962646484375,0.0,mps,cifar10
fanosv2fast,1.1557786464691162,0.5498046875,5.714769000012893,1.0442657470703125,0.0,mps,cifar10
